image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score
0000023_00000_d_0000008,counting,How many people objects are in this area?,9,people,9,normal,0.65,5.0,poor,0.074322,0.5,0.025,40.0
0000023_00000_d_0000008,risk,Is this area crowded or blocked?,yes,scene,40,critical,0.82,3.0,poor,0.074322,0.5,0.025,40.0
0000023_00300_d_0000009,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.108837,1.0,0.0,30.0
0000023_00300_d_0000009,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.108837,1.0,0.0,30.0
0000023_00300_d_0000009,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.108837,1.0,0.0,30.0
0000023_00300_d_0000009,presence,Are there motor objects in this area?,yes,motor,7,normal,0.65,5.0,poor,0.108837,1.0,0.0,30.0
0000023_00300_d_0000009,counting,How many motor objects are in this area?,7,motor,7,normal,0.65,5.0,poor,0.108837,1.0,0.0,30.0
0000023_00300_d_0000009,presence,Are there pedestrian objects in this area?,yes,pedestrian,14,critical,0.82,3.0,poor,0.108837,1.0,0.0,30.0
0000023_00300_d_0000009,counting,How many pedestrian objects are in this area?,14,pedestrian,14,critical,0.82,3.0,poor,0.108837,1.0,0.0,30.0
0000023_00300_d_0000009,presence,Are there people objects in this area?,yes,people,7,normal,0.65,5.0,poor,0.108837,1.0,0.0,30.0
0000023_00300_d_0000009,counting,How many people objects are in this area?,7,people,7,normal,0.65,5.0,poor,0.108837,1.0,0.0,30.0
0000023_00300_d_0000009,risk,Is this area crowded or blocked?,yes,scene,30,critical,0.82,3.0,poor,0.108837,1.0,0.0,30.0
0000023_00868_d_0000010,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,good,0.391001,0.75,0.0,20.0
0000023_00868_d_0000010,presence,Are there motor objects in this area?,yes,motor,3,normal,0.65,5.0,good,0.391001,0.75,0.0,20.0
0000023_00868_d_0000010,counting,How many motor objects are in this area?,3,motor,3,normal,0.65,5.0,good,0.391001,0.75,0.0,20.0
0000023_00868_d_0000010,presence,Are there pedestrian objects in this area?,yes,pedestrian,10,critical,0.82,3.0,good,0.391001,0.75,0.0,20.0
0000023_00868_d_0000010,counting,How many pedestrian objects are in this area?,10,pedestrian,10,critical,0.82,3.0,good,0.391001,0.75,0.0,20.0
0000023_00868_d_0000010,presence,Are there people objects in this area?,yes,people,5,normal,0.65,5.0,good,0.391001,0.75,0.0,20.0
0000023_00868_d_0000010,counting,How many people objects are in this area?,5,people,5,normal,0.65,5.0,good,0.391001,0.75,0.0,20.0
0000023_00868_d_0000010,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,good,0.391001,0.75,0.0,20.0
0000023_00868_d_0000010,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,good,0.391001,0.75,0.0,20.0
0000023_00868_d_0000010,risk,Is this area crowded or blocked?,yes,scene,20,critical,0.82,3.0,good,0.391001,0.75,0.0,20.0
0000023_01233_d_0000011,presence,Are there motor objects in this area?,yes,motor,2,normal,0.65,5.0,good,0.616496,0.928571,0.0,14.0
0000023_01233_d_0000011,counting,How many motor objects are in this area?,2,motor,2,normal,0.65,5.0,good,0.616496,0.928571,0.0,14.0
0000023_01233_d_0000011,presence,Are there pedestrian objects in this area?,yes,pedestrian,5,normal,0.65,5.0,good,0.616496,0.928571,0.0,14.0
0000023_01233_d_0000011,counting,How many pedestrian objects are in this area?,5,pedestrian,5,normal,0.65,5.0,good,0.616496,0.928571,0.0,14.0
0000023_01233_d_0000011,presence,Are there people objects in this area?,yes,people,7,normal,0.65,5.0,good,0.616496,0.928571,0.0,14.0
0000023_01233_d_0000011,counting,How many people objects are in this area?,7,people,7,normal,0.65,5.0,good,0.616496,0.928571,0.0,14.0
0000023_01233_d_0000011,risk,Is this area crowded or blocked?,yes,scene,14,critical,0.82,3.0,good,0.616496,0.928571,0.0,14.0
0000024_00000_d_0000012,presence,Are there bicycle objects in this area?,yes,bicycle,2,normal,0.65,5.0,medium,0.164422,0.666667,0.095238,21.0
0000024_00000_d_0000012,presence,Are there motor objects in this area?,yes,motor,4,normal,0.65,5.0,medium,0.164422,0.666667,0.095238,21.0
0000024_00000_d_0000012,counting,How many motor objects are in this area?,4,motor,4,normal,0.65,5.0,medium,0.164422,0.666667,0.095238,21.0
0000024_00000_d_0000012,presence,Are there pedestrian objects in this area?,yes,pedestrian,13,critical,0.82,3.0,medium,0.164422,0.666667,0.095238,21.0
0000024_00000_d_0000012,counting,How many pedestrian objects are in this area?,13,pedestrian,13,critical,0.82,3.0,medium,0.164422,0.666667,0.095238,21.0
0000024_00000_d_0000012,presence,Are there people objects in this area?,yes,people,2,normal,0.65,5.0,medium,0.164422,0.666667,0.095238,21.0
0000024_00000_d_0000012,counting,How many people objects are in this area?,2,people,2,normal,0.65,5.0,medium,0.164422,0.666667,0.095238,21.0
0000024_00000_d_0000012,risk,Is this area crowded or blocked?,yes,scene,21,critical,0.82,3.0,medium,0.164422,0.666667,0.095238,21.0
0000024_00500_d_0000013,presence,Are there motor objects in this area?,yes,motor,3,normal,0.65,5.0,good,0.328683,1.1,0.0,10.0
0000024_00500_d_0000013,counting,How many motor objects are in this area?,3,motor,3,normal,0.65,5.0,good,0.328683,1.1,0.0,10.0
0000024_00500_d_0000013,presence,Are there pedestrian objects in this area?,yes,pedestrian,3,normal,0.65,5.0,good,0.328683,1.1,0.0,10.0
0000024_00500_d_0000013,counting,How many pedestrian objects are in this area?,3,pedestrian,3,normal,0.65,5.0,good,0.328683,1.1,0.0,10.0
0000024_00500_d_0000013,presence,Are there people objects in this area?,yes,people,4,normal,0.65,5.0,good,0.328683,1.1,0.0,10.0
0000024_00500_d_0000013,counting,How many people objects are in this area?,4,people,4,normal,0.65,5.0,good,0.328683,1.1,0.0,10.0
0000024_00500_d_0000013,risk,Is this area crowded or blocked?,yes,scene,10,critical,0.82,3.0,good,0.328683,1.1,0.0,10.0
0000024_01000_d_0000014,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.058017,0.666667,0.0,12.0
0000024_01000_d_0000014,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.058017,0.666667,0.0,12.0
0000024_01000_d_0000014,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,poor,0.058017,0.666667,0.0,12.0
0000024_01000_d_0000014,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,poor,0.058017,0.666667,0.0,12.0
0000024_01000_d_0000014,presence,Are there pedestrian objects in this area?,yes,pedestrian,10,critical,0.82,3.0,poor,0.058017,0.666667,0.0,12.0
0000024_01000_d_0000014,counting,How many pedestrian objects are in this area?,10,pedestrian,10,critical,0.82,3.0,poor,0.058017,0.666667,0.0,12.0
0000024_01000_d_0000014,risk,Is this area crowded or blocked?,yes,scene,12,critical,0.82,3.0,poor,0.058017,0.666667,0.0,12.0
0000024_01543_d_0000015,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,good,0.2812,1.25,0.0,8.0
0000024_01543_d_0000015,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,good,0.2812,1.25,0.0,8.0
0000024_01543_d_0000015,presence,Are there pedestrian objects in this area?,yes,pedestrian,7,normal,0.65,5.0,good,0.2812,1.25,0.0,8.0
0000024_01543_d_0000015,counting,How many pedestrian objects are in this area?,7,pedestrian,7,normal,0.65,5.0,good,0.2812,1.25,0.0,8.0
0000024_01543_d_0000015,risk,Is this area crowded or blocked?,yes,scene,8,critical,0.82,3.0,good,0.2812,1.25,0.0,8.0
0000026_00000_d_0000024,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,good,0.883984,0.5,0.125,8.0
0000026_00000_d_0000024,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,good,0.883984,0.5,0.125,8.0
0000026_00000_d_0000024,presence,Are there pedestrian objects in this area?,yes,pedestrian,1,normal,0.65,5.0,good,0.883984,0.5,0.125,8.0
0000026_00000_d_0000024,counting,How many pedestrian objects are in this area?,1,pedestrian,1,normal,0.65,5.0,good,0.883984,0.5,0.125,8.0
0000026_00000_d_0000024,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,good,0.883984,0.5,0.125,8.0
0000026_00000_d_0000024,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,good,0.883984,0.5,0.125,8.0
0000026_00000_d_0000024,risk,Is this area crowded or blocked?,yes,scene,8,critical,0.82,3.0,good,0.883984,0.5,0.125,8.0
0000026_00500_d_0000025,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,good,0.804605,0.4,0.133333,15.0
0000026_00500_d_0000025,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,good,0.804605,0.4,0.133333,15.0
0000026_00500_d_0000025,presence,Are there pedestrian objects in this area?,yes,pedestrian,5,normal,0.65,5.0,good,0.804605,0.4,0.133333,15.0
0000026_00500_d_0000025,counting,How many pedestrian objects are in this area?,5,pedestrian,5,normal,0.65,5.0,good,0.804605,0.4,0.133333,15.0
0000026_00500_d_0000025,risk,Is this area crowded or blocked?,yes,scene,15,critical,0.82,3.0,good,0.804605,0.4,0.133333,15.0
0000026_01000_d_0000026,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,good,0.697842,0.08,0.2,25.0
0000026_01000_d_0000026,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,good,0.697842,0.08,0.2,25.0
0000026_01000_d_0000026,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,good,0.697842,0.08,0.2,25.0
0000026_01000_d_0000026,presence,Are there motor objects in this area?,yes,motor,3,normal,0.65,5.0,good,0.697842,0.08,0.2,25.0
0000026_01000_d_0000026,counting,How many motor objects are in this area?,3,motor,3,normal,0.65,5.0,good,0.697842,0.08,0.2,25.0
0000026_01000_d_0000026,presence,Are there pedestrian objects in this area?,yes,pedestrian,2,normal,0.65,5.0,good,0.697842,0.08,0.2,25.0
0000026_01000_d_0000026,counting,How many pedestrian objects are in this area?,2,pedestrian,2,normal,0.65,5.0,good,0.697842,0.08,0.2,25.0
0000026_01000_d_0000026,presence,Are there van objects in this area?,yes,van,4,normal,0.65,5.0,good,0.697842,0.08,0.2,25.0
0000026_01000_d_0000026,counting,How many van objects are in this area?,4,van,4,normal,0.65,5.0,good,0.697842,0.08,0.2,25.0
0000026_01000_d_0000026,risk,Is this area crowded or blocked?,yes,scene,25,critical,0.82,3.0,good,0.697842,0.08,0.2,25.0
0000026_01500_d_0000027,presence,Are there car objects in this area?,yes,car,9,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000026_01500_d_0000027,counting,How many car objects are in this area?,9,car,9,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000026_01500_d_0000027,presence,Are there pedestrian objects in this area?,yes,pedestrian,1,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000026_01500_d_0000027,counting,How many pedestrian objects are in this area?,1,pedestrian,1,normal,0.65,5.0,good,0.865846,0.2,0.3,10.0
0000026_01500_d_0000027,risk,Is this area crowded or blocked?,yes,scene,10,critical,0.82,3.0,good,0.865846,0.2,0.3,10.0
0000026_02000_d_0000028,presence,Are there car objects in this area?,yes,car,9,normal,0.65,5.0,good,0.867803,0.222222,0.333333,9.0
0000026_02000_d_0000028,counting,How many car objects are in this area?,9,car,9,normal,0.65,5.0,good,0.867803,0.222222,0.333333,9.0
0000026_02000_d_0000028,risk,Is this area crowded or blocked?,yes,scene,9,critical,0.82,3.0,good,0.867803,0.222222,0.333333,9.0
0000026_02500_d_0000029,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,good,0.763834,0.352941,0.235294,17.0
0000026_02500_d_0000029,presence,Are there car objects in this area?,yes,car,2,normal,0.65,5.0,good,0.763834,0.352941,0.235294,17.0
0000026_02500_d_0000029,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,good,0.763834,0.352941,0.235294,17.0
0000026_02500_d_0000029,presence,Are there pedestrian objects in this area?,yes,pedestrian,12,critical,0.82,3.0,good,0.763834,0.352941,0.235294,17.0
0000026_02500_d_0000029,counting,How many pedestrian objects are in this area?,12,pedestrian,12,critical,0.82,3.0,good,0.763834,0.352941,0.235294,17.0
0000026_02500_d_0000029,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,good,0.763834,0.352941,0.235294,17.0
0000026_02500_d_0000029,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,good,0.763834,0.352941,0.235294,17.0
0000026_02500_d_0000029,risk,Is this area crowded or blocked?,yes,scene,17,critical,0.82,3.0,good,0.763834,0.352941,0.235294,17.0
0000026_03000_d_0000030,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,good,0.875192,0.307692,0.0,13.0
0000026_03000_d_0000030,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,good,0.875192,0.307692,0.0,13.0
0000026_03000_d_0000030,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,good,0.875192,0.307692,0.0,13.0
0000026_03000_d_0000030,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,good,0.875192,0.307692,0.0,13.0
0000026_03000_d_0000030,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,good,0.875192,0.307692,0.0,13.0
0000026_03000_d_0000030,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,good,0.875192,0.307692,0.0,13.0
0000026_03000_d_0000030,risk,Is this area crowded or blocked?,yes,scene,13,critical,0.82,3.0,good,0.875192,0.307692,0.0,13.0
0000026_03500_d_0000031,presence,Are there car objects in this area?,yes,car,18,critical,0.82,3.0,good,0.669335,0.434783,0.26087,23.0
0000026_03500_d_0000031,counting,How many car objects are in this area?,18,car,18,critical,0.82,3.0,good,0.669335,0.434783,0.26087,23.0
0000026_03500_d_0000031,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,good,0.669335,0.434783,0.26087,23.0
0000026_03500_d_0000031,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,good,0.669335,0.434783,0.26087,23.0
0000026_03500_d_0000031,presence,Are there pedestrian objects in this area?,yes,pedestrian,2,normal,0.65,5.0,good,0.669335,0.434783,0.26087,23.0
0000026_03500_d_0000031,counting,How many pedestrian objects are in this area?,2,pedestrian,2,normal,0.65,5.0,good,0.669335,0.434783,0.26087,23.0
0000026_03500_d_0000031,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,good,0.669335,0.434783,0.26087,23.0
0000026_03500_d_0000031,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,good,0.669335,0.434783,0.26087,23.0
0000026_03500_d_0000031,risk,Is this area crowded or blocked?,yes,scene,23,critical,0.82,3.0,good,0.669335,0.434783,0.26087,23.0
0000026_04000_d_0000032,presence,Are there car objects in this area?,yes,car,12,critical,0.82,3.0,good,0.808031,0.142857,0.357143,14.0
0000026_04000_d_0000032,counting,How many car objects are in this area?,12,car,12,critical,0.82,3.0,good,0.808031,0.142857,0.357143,14.0
0000026_04000_d_0000032,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,good,0.808031,0.142857,0.357143,14.0
0000026_04000_d_0000032,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,good,0.808031,0.142857,0.357143,14.0
0000026_04000_d_0000032,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,good,0.808031,0.142857,0.357143,14.0
0000026_04000_d_0000032,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,good,0.808031,0.142857,0.357143,14.0
0000026_04000_d_0000032,risk,Is this area crowded or blocked?,yes,scene,14,critical,0.82,3.0,good,0.808031,0.142857,0.357143,14.0
0000026_04500_d_0000033,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,good,0.258185,1.042553,0.170213,47.0
0000026_04500_d_0000033,presence,Are there car objects in this area?,yes,car,35,critical,0.82,3.0,good,0.258185,1.042553,0.170213,47.0
0000026_04500_d_0000033,counting,How many car objects are in this area?,35,car,35,critical,0.82,3.0,good,0.258185,1.042553,0.170213,47.0
0000026_04500_d_0000033,presence,Are there motor objects in this area?,yes,motor,2,normal,0.65,5.0,good,0.258185,1.042553,0.170213,47.0
0000026_04500_d_0000033,counting,How many motor objects are in this area?,2,motor,2,normal,0.65,5.0,good,0.258185,1.042553,0.170213,47.0
0000026_04500_d_0000033,presence,Are there pedestrian objects in this area?,yes,pedestrian,3,normal,0.65,5.0,good,0.258185,1.042553,0.170213,47.0
0000026_04500_d_0000033,counting,How many pedestrian objects are in this area?,3,pedestrian,3,normal,0.65,5.0,good,0.258185,1.042553,0.170213,47.0
0000026_04500_d_0000033,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,good,0.258185,1.042553,0.170213,47.0
0000026_04500_d_0000033,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,good,0.258185,1.042553,0.170213,47.0
