image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity,target_class_b,threshold_n
01273,co_presence,Are there both car and pedestrian objects in this area?,no,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,,pedestrian,
01273,threshold,Are there at least 30 car objects in this area?,no,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,,,30
01276,co_presence,Are there both car and pedestrian objects in this area?,no,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,pedestrian,
01276,threshold,Are there at least 14 car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,,14
01279,co_presence,Are there both car and pedestrian objects in this area?,no,car,40,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,,pedestrian,
01279,threshold,Are there at least 43 car objects in this area?,no,car,40,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,,,43
01282,co_presence,Are there both car and pedestrian objects in this area?,no,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,,pedestrian,
01282,threshold,Are there at least 2 car objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,,,2
01285,co_presence,Are there both car and pedestrian objects in this area?,no,car,27,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,,pedestrian,
01285,threshold,Are there at least 30 car objects in this area?,no,car,27,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,,,30
01288,co_presence,Are there both truck and car objects in this area?,yes,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,car,
01288,threshold,Are there at least 4 truck objects in this area?,yes,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,4
01291,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
01291,threshold,Are there at least 8 truck objects in this area?,no,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,8
01294,co_presence,Are there both car and bus objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,bus,
01294,threshold,Are there at least 7 car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,,7
01297,co_presence,Are there both car and pedestrian objects in this area?,no,car,16,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,pedestrian,
01297,threshold,Are there at least 19 car objects in this area?,no,car,16,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,,19
01300,co_presence,Are there both truck and van objects in this area?,yes,truck,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,van,
01300,threshold,Are there at least 3 truck objects in this area?,yes,truck,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,3
01303,co_presence,Are there both car and pedestrian objects in this area?,no,car,17,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,,pedestrian,
01303,threshold,Are there at least 20 car objects in this area?,no,car,17,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,,,20
01306,co_presence,Are there both car and pedestrian objects in this area?,no,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,,pedestrian,
01306,threshold,Are there at least 30 car objects in this area?,yes,car,30,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,,,30
01309,co_presence,Are there both car and pedestrian objects in this area?,no,car,47,critical,0.82,3.0,medium,0.0,0.0,0.0,47.0,,pedestrian,
01309,threshold,Are there at least 50 car objects in this area?,no,car,47,critical,0.82,3.0,medium,0.0,0.0,0.0,47.0,,,50
01312,co_presence,Are there both car and pedestrian objects in this area?,no,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
01312,threshold,Are there at least 9 car objects in this area?,yes,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,,9
01318,co_presence,Are there both car and pedestrian objects in this area?,no,car,27,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,,pedestrian,
01318,threshold,Are there at least 30 car objects in this area?,no,car,27,normal,0.65,5.0,medium,0.0,0.0,0.0,32.0,,,30
01321,co_presence,Are there both truck and van objects in this area?,yes,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,van,
01321,threshold,Are there at least 4 truck objects in this area?,yes,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,,4
01324,co_presence,Are there both car and pedestrian objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,,pedestrian,
01324,threshold,Are there at least 10 car objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,,,10
01327,co_presence,Are there both car and pedestrian objects in this area?,no,car,42,normal,0.65,5.0,medium,0.0,0.0,0.0,42.0,,pedestrian,
01327,threshold,Are there at least 42 car objects in this area?,yes,car,42,normal,0.65,5.0,medium,0.0,0.0,0.0,42.0,,,42
01330,co_presence,Are there both car and pedestrian objects in this area?,no,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,,pedestrian,
01330,threshold,Are there at least 6 car objects in this area?,no,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,,,6
01333,co_presence,Are there both car and pedestrian objects in this area?,no,car,70,normal,0.65,5.0,medium,0.0,0.0,0.0,70.0,,pedestrian,
01333,threshold,Are there at least 70 car objects in this area?,yes,car,70,normal,0.65,5.0,medium,0.0,0.0,0.0,70.0,,,70
01336,co_presence,Are there both car and pedestrian objects in this area?,no,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
01336,threshold,Are there at least 7 car objects in this area?,no,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,7
01339,co_presence,Are there both car and van objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,van,
01339,threshold,Are there at least 6 car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,,6
01342,co_presence,Are there both car and pedestrian objects in this area?,no,car,28,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,,pedestrian,
01342,threshold,Are there at least 31 car objects in this area?,no,car,28,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,,,31
01345,co_presence,Are there both car and pedestrian objects in this area?,no,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,pedestrian,
01345,threshold,Are there at least 8 car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,,8
01348,co_presence,Are there both van and pedestrian objects in this area?,no,van,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
01348,threshold,Are there at least 8 van objects in this area?,no,van,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,8
01351,co_presence,Are there both car and van objects in this area?,yes,car,34,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,,van,
01351,threshold,Are there at least 34 car objects in this area?,yes,car,34,critical,0.82,3.0,medium,0.0,0.0,0.0,37.0,,,34
01354,co_presence,Are there both car and pedestrian objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,,pedestrian,
01354,threshold,Are there at least 12 car objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,,,12
01357,co_presence,Are there both car and truck objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,,truck,
01357,threshold,Are there at least 1 car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,,,1
01360,co_presence,Are there both car and pedestrian objects in this area?,no,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,,pedestrian,
01360,threshold,Are there at least 26 car objects in this area?,no,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,,,26
01363,co_presence,Are there both car and pedestrian objects in this area?,no,car,71,normal,0.65,5.0,medium,0.0,0.0,0.0,71.0,,pedestrian,
01363,threshold,Are there at least 71 car objects in this area?,yes,car,71,normal,0.65,5.0,medium,0.0,0.0,0.0,71.0,,,71
01366,co_presence,Are there both car and pedestrian objects in this area?,no,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,pedestrian,
01366,threshold,Are there at least 25 car objects in this area?,no,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,,25
01369,co_presence,Are there both car and bus objects in this area?,yes,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,bus,
01369,threshold,Are there at least 13 car objects in this area?,yes,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,,13
01372,co_presence,Are there both car and pedestrian objects in this area?,no,car,18,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,,pedestrian,
01372,threshold,Are there at least 21 car objects in this area?,no,car,18,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,,,21
01375,co_presence,Are there both car and pedestrian objects in this area?,no,car,36,critical,0.82,3.0,medium,0.0,0.0,0.0,36.0,,pedestrian,
01375,threshold,Are there at least 36 car objects in this area?,yes,car,36,critical,0.82,3.0,medium,0.0,0.0,0.0,36.0,,,36
01378,co_presence,Are there both car and pedestrian objects in this area?,no,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
01378,threshold,Are there at least 9 car objects in this area?,no,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,,9
01381,co_presence,Are there both car and pedestrian objects in this area?,no,car,15,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,,pedestrian,
01381,threshold,Are there at least 15 car objects in this area?,yes,car,15,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,,,15
01384,co_presence,Are there both car and pedestrian objects in this area?,no,car,132,critical,0.82,3.0,medium,0.0,0.0,0.0,135.0,,pedestrian,
01384,threshold,Are there at least 135 car objects in this area?,no,car,132,critical,0.82,3.0,medium,0.0,0.0,0.0,135.0,,,135
01387,co_presence,Are there both car and van objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,van,
01387,threshold,Are there at least 7 car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,,7
01390,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,pedestrian,
01390,threshold,Are there at least 10 truck objects in this area?,no,truck,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,,10
01393,co_presence,Are there both car and pedestrian objects in this area?,no,car,21,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,,pedestrian,
01393,threshold,Are there at least 21 car objects in this area?,yes,car,21,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,,,21
01396,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
01396,threshold,Are there at least 7 truck objects in this area?,no,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,,,7
01399,co_presence,Are there both car and van objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,,van,
01399,threshold,Are there at least 15 car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,,,15
01402,co_presence,Are there both car and pedestrian objects in this area?,no,car,45,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,,pedestrian,
01402,threshold,Are there at least 48 car objects in this area?,no,car,45,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,,,48
01405,co_presence,Are there both car and van objects in this area?,yes,car,44,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,,van,
01405,threshold,Are there at least 44 car objects in this area?,yes,car,44,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,,,44
01408,co_presence,Are there both car and pedestrian objects in this area?,no,car,38,normal,0.65,5.0,medium,0.0,0.0,0.0,38.0,,pedestrian,
01408,threshold,Are there at least 41 car objects in this area?,no,car,38,normal,0.65,5.0,medium,0.0,0.0,0.0,38.0,,,41
01411,co_presence,Are there both truck and car objects in this area?,yes,truck,14,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,,car,
01411,threshold,Are there at least 14 truck objects in this area?,yes,truck,14,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,,,14
01414,co_presence,Are there both car and pedestrian objects in this area?,no,car,25,critical,0.82,3.0,medium,0.0,0.0,0.0,29.0,,pedestrian,
01414,threshold,Are there at least 28 car objects in this area?,no,car,25,critical,0.82,3.0,medium,0.0,0.0,0.0,29.0,,,28
01417,co_presence,Are there both car and truck objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,truck,
01417,threshold,Are there at least 12 car objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,,12
01420,co_presence,Are there both car and pedestrian objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,pedestrian,
01420,threshold,Are there at least 14 car objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,,14
01423,co_presence,Are there both car and pedestrian objects in this area?,no,car,26,normal,0.65,5.0,medium,0.0,0.0,0.0,26.0,,pedestrian,
01423,threshold,Are there at least 26 car objects in this area?,yes,car,26,normal,0.65,5.0,medium,0.0,0.0,0.0,26.0,,,26
01426,co_presence,Are there both car and pedestrian objects in this area?,no,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,,pedestrian,
01426,threshold,Are there at least 18 car objects in this area?,no,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,,,18
01429,co_presence,Are there both car and van objects in this area?,yes,car,6,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,van,
01429,threshold,Are there at least 6 car objects in this area?,yes,car,6,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,6
01435,co_presence,Are there both car and pedestrian objects in this area?,no,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,,pedestrian,
01435,threshold,Are there at least 19 car objects in this area?,no,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,,,19
01438,co_presence,Are there both truck and car objects in this area?,yes,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,car,
01438,threshold,Are there at least 4 truck objects in this area?,yes,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,,4
01441,co_presence,Are there both car and pedestrian objects in this area?,no,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,,pedestrian,
01441,threshold,Are there at least 16 car objects in this area?,no,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,,,16
01444,co_presence,Are there both car and van objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,,van,
01444,threshold,Are there at least 10 car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,,,10
01447,co_presence,Are there both van and pedestrian objects in this area?,no,van,10,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,pedestrian,
01447,threshold,Are there at least 13 van objects in this area?,no,van,10,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,,13
01450,co_presence,Are there both car and van objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,van,
01450,threshold,Are there at least 4 car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,,4
01453,co_presence,Are there both car and pedestrian objects in this area?,no,car,40,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,,pedestrian,
01453,threshold,Are there at least 43 car objects in this area?,no,car,40,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,,,43
01456,co_presence,Are there both car and van objects in this area?,yes,car,34,normal,0.65,5.0,medium,0.0,0.0,0.0,37.0,,van,
01456,threshold,Are there at least 34 car objects in this area?,yes,car,34,normal,0.65,5.0,medium,0.0,0.0,0.0,37.0,,,34
01459,co_presence,Are there both car and pedestrian objects in this area?,no,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,pedestrian,
01459,threshold,Are there at least 11 car objects in this area?,no,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,,11
01462,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,9,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
01462,threshold,Are there at least 9 bus objects in this area?,yes,bus,9,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,,9
01465,co_presence,Are there both car and pedestrian objects in this area?,no,car,37,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,,pedestrian,
01465,threshold,Are there at least 40 car objects in this area?,no,car,37,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,,,40
01468,co_presence,Are there both bus and car objects in this area?,yes,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,car,
01468,threshold,Are there at least 2 bus objects in this area?,yes,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,2
