image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
0000022_00000_d_0000004,counting,How many people objects are in this area?,10,people,10,critical,0.82,3.0,poor,0.034374,0.833333,0.071429,42.0,
0000022_00000_d_0000004,presence,Are there people objects in this area?,yes,people,10,critical,0.82,3.0,poor,0.034374,0.833333,0.071429,42.0,positive
0000022_00000_d_0000004,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.82,3.0,poor,0.034374,0.833333,0.071429,42.0,negative
0000022_00500_d_0000005,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.061535,0.8125,0.0,32.0,positive
0000022_00500_d_0000005,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.061535,0.8125,0.0,32.0,negative
0000022_00500_d_0000005,counting,How many motor objects are in this area?,6,motor,6,normal,0.65,5.0,poor,0.061535,0.8125,0.0,32.0,
0000022_00500_d_0000005,presence,Are there motor objects in this area?,yes,motor,6,normal,0.65,5.0,poor,0.061535,0.8125,0.0,32.0,positive
0000022_00500_d_0000005,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.061535,0.8125,0.0,32.0,negative
0000022_00500_d_0000005,counting,How many pedestrian objects are in this area?,17,pedestrian,17,critical,0.82,3.0,poor,0.061535,0.8125,0.0,32.0,
0000022_00500_d_0000005,presence,Are there pedestrian objects in this area?,yes,pedestrian,17,critical,0.82,3.0,poor,0.061535,0.8125,0.0,32.0,positive
0000022_00500_d_0000005,presence,Are there car objects in this area?,no,car,0,normal,0.82,3.0,poor,0.061535,0.8125,0.0,32.0,negative
0000022_00500_d_0000005,counting,How many people objects are in this area?,8,people,8,normal,0.65,5.0,poor,0.061535,0.8125,0.0,32.0,
0000022_00500_d_0000005,presence,Are there people objects in this area?,yes,people,8,normal,0.65,5.0,poor,0.061535,0.8125,0.0,32.0,positive
0000022_00500_d_0000005,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.061535,0.8125,0.0,32.0,negative
0000022_01036_d_0000006,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,positive
0000022_01036_d_0000006,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,negative
0000022_01036_d_0000006,counting,How many motor objects are in this area?,2,motor,2,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,
0000022_01036_d_0000006,presence,Are there motor objects in this area?,yes,motor,2,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,positive
0000022_01036_d_0000006,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,negative
0000022_01036_d_0000006,counting,How many pedestrian objects are in this area?,8,pedestrian,8,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,
0000022_01036_d_0000006,presence,Are there pedestrian objects in this area?,yes,pedestrian,8,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,positive
0000022_01036_d_0000006,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,negative
0000022_01036_d_0000006,counting,How many people objects are in this area?,5,people,5,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,
0000022_01036_d_0000006,presence,Are there people objects in this area?,yes,people,5,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,positive
0000022_01036_d_0000006,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.103593,0.9375,0.0,16.0,negative
0000022_01251_d_0000007,presence,Are there motor objects in this area?,yes,motor,2,normal,0.65,5.0,medium,0.305603,0.583333,0.0,12.0,positive
0000022_01251_d_0000007,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,medium,0.305603,0.583333,0.0,12.0,negative
0000022_01251_d_0000007,counting,How many motor objects are in this area?,2,motor,2,normal,0.65,5.0,medium,0.305603,0.583333,0.0,12.0,
0000022_01251_d_0000007,presence,Are there pedestrian objects in this area?,yes,pedestrian,3,normal,0.65,5.0,medium,0.305603,0.583333,0.0,12.0,positive
0000022_01251_d_0000007,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,medium,0.305603,0.583333,0.0,12.0,negative
0000022_01251_d_0000007,counting,How many pedestrian objects are in this area?,3,pedestrian,3,normal,0.65,5.0,medium,0.305603,0.583333,0.0,12.0,
0000022_01251_d_0000007,presence,Are there people objects in this area?,yes,people,7,normal,0.65,5.0,medium,0.305603,0.583333,0.0,12.0,positive
0000022_01251_d_0000007,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.305603,0.583333,0.0,12.0,negative
0000022_01251_d_0000007,counting,How many people objects are in this area?,7,people,7,normal,0.65,5.0,medium,0.305603,0.583333,0.0,12.0,
0000023_00000_d_0000008,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,positive
0000023_00000_d_0000008,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,negative
0000023_00000_d_0000008,counting,How many awning-tricycle objects are in this area?,2,awning-tricycle,2,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,
0000023_00000_d_0000008,presence,Are there car objects in this area?,yes,car,1,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,positive
0000023_00000_d_0000008,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,negative
0000023_00000_d_0000008,counting,How many car objects are in this area?,1,car,1,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,
0000023_00000_d_0000008,presence,Are there motor objects in this area?,yes,motor,8,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,positive
0000023_00000_d_0000008,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,negative
0000023_00000_d_0000008,counting,How many motor objects are in this area?,8,motor,8,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,
0000023_00000_d_0000008,presence,Are there pedestrian objects in this area?,yes,pedestrian,20,critical,0.82,3.0,poor,0.037785,0.5,0.025,40.0,positive
0000023_00000_d_0000008,presence,Are there truck objects in this area?,no,truck,0,normal,0.82,3.0,poor,0.037785,0.5,0.025,40.0,negative
0000023_00000_d_0000008,counting,How many pedestrian objects are in this area?,20,pedestrian,20,critical,0.82,3.0,poor,0.037785,0.5,0.025,40.0,
0000023_00000_d_0000008,presence,Are there people objects in this area?,yes,people,9,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,positive
0000023_00000_d_0000008,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,negative
0000023_00000_d_0000008,counting,How many people objects are in this area?,9,people,9,normal,0.65,5.0,poor,0.037785,0.5,0.025,40.0,
0000023_00300_d_0000009,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,positive
0000023_00300_d_0000009,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,negative
0000023_00300_d_0000009,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,
0000023_00300_d_0000009,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,positive
0000023_00300_d_0000009,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,negative
0000023_00300_d_0000009,counting,How many motor objects are in this area?,7,motor,7,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,
0000023_00300_d_0000009,presence,Are there motor objects in this area?,yes,motor,7,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,positive
0000023_00300_d_0000009,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,negative
0000023_00300_d_0000009,counting,How many pedestrian objects are in this area?,14,pedestrian,14,critical,0.82,3.0,poor,0.055333,1.0,0.0,30.0,
0000023_00300_d_0000009,presence,Are there pedestrian objects in this area?,yes,pedestrian,14,critical,0.82,3.0,poor,0.055333,1.0,0.0,30.0,positive
0000023_00300_d_0000009,presence,Are there truck objects in this area?,no,truck,0,normal,0.82,3.0,poor,0.055333,1.0,0.0,30.0,negative
0000023_00300_d_0000009,counting,How many people objects are in this area?,7,people,7,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,
0000023_00300_d_0000009,presence,Are there people objects in this area?,yes,people,7,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,positive
0000023_00300_d_0000009,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,poor,0.055333,1.0,0.0,30.0,negative
0000023_00868_d_0000010,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,positive
0000023_00868_d_0000010,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,negative
0000023_00868_d_0000010,counting,How many motor objects are in this area?,3,motor,3,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,
0000023_00868_d_0000010,presence,Are there motor objects in this area?,yes,motor,3,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,positive
0000023_00868_d_0000010,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,negative
0000023_00868_d_0000010,counting,How many pedestrian objects are in this area?,10,pedestrian,10,critical,0.82,3.0,poor,0.194819,0.75,0.0,20.0,
0000023_00868_d_0000010,presence,Are there pedestrian objects in this area?,yes,pedestrian,10,critical,0.82,3.0,poor,0.194819,0.75,0.0,20.0,positive
0000023_00868_d_0000010,presence,Are there car objects in this area?,no,car,0,normal,0.82,3.0,poor,0.194819,0.75,0.0,20.0,negative
0000023_00868_d_0000010,counting,How many people objects are in this area?,5,people,5,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,
0000023_00868_d_0000010,presence,Are there people objects in this area?,yes,people,5,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,positive
0000023_00868_d_0000010,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,negative
0000023_00868_d_0000010,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,
0000023_00868_d_0000010,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,positive
0000023_00868_d_0000010,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,poor,0.194819,0.75,0.0,20.0,negative
0000023_01233_d_0000011,presence,Are there motor objects in this area?,yes,motor,2,normal,0.65,5.0,medium,0.34067,0.928571,0.0,14.0,positive
0000023_01233_d_0000011,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,medium,0.34067,0.928571,0.0,14.0,negative
0000023_01233_d_0000011,counting,How many motor objects are in this area?,2,motor,2,normal,0.65,5.0,medium,0.34067,0.928571,0.0,14.0,
0000023_01233_d_0000011,presence,Are there pedestrian objects in this area?,yes,pedestrian,5,normal,0.65,5.0,medium,0.34067,0.928571,0.0,14.0,positive
0000023_01233_d_0000011,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,medium,0.34067,0.928571,0.0,14.0,negative
0000023_01233_d_0000011,counting,How many pedestrian objects are in this area?,5,pedestrian,5,normal,0.65,5.0,medium,0.34067,0.928571,0.0,14.0,
0000023_01233_d_0000011,presence,Are there people objects in this area?,yes,people,7,normal,0.65,5.0,medium,0.34067,0.928571,0.0,14.0,positive
0000023_01233_d_0000011,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.34067,0.928571,0.0,14.0,negative
0000023_01233_d_0000011,counting,How many people objects are in this area?,7,people,7,normal,0.65,5.0,medium,0.34067,0.928571,0.0,14.0,
0000024_00000_d_0000012,presence,Are there bicycle objects in this area?,yes,bicycle,2,normal,0.65,5.0,poor,0.080242,0.666667,0.095238,21.0,positive
0000024_00000_d_0000012,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.080242,0.666667,0.095238,21.0,negative
0000024_00000_d_0000012,counting,How many motor objects are in this area?,4,motor,4,normal,0.65,5.0,poor,0.080242,0.666667,0.095238,21.0,
0000024_00000_d_0000012,presence,Are there motor objects in this area?,yes,motor,4,normal,0.65,5.0,poor,0.080242,0.666667,0.095238,21.0,positive
0000024_00000_d_0000012,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.080242,0.666667,0.095238,21.0,negative
0000024_00000_d_0000012,counting,How many pedestrian objects are in this area?,13,pedestrian,13,critical,0.82,3.0,poor,0.080242,0.666667,0.095238,21.0,
0000024_00000_d_0000012,presence,Are there pedestrian objects in this area?,yes,pedestrian,13,critical,0.82,3.0,poor,0.080242,0.666667,0.095238,21.0,positive
0000024_00000_d_0000012,presence,Are there car objects in this area?,no,car,0,normal,0.82,3.0,poor,0.080242,0.666667,0.095238,21.0,negative
0000024_00000_d_0000012,counting,How many people objects are in this area?,2,people,2,normal,0.65,5.0,poor,0.080242,0.666667,0.095238,21.0,
0000024_00000_d_0000012,presence,Are there people objects in this area?,yes,people,2,normal,0.65,5.0,poor,0.080242,0.666667,0.095238,21.0,positive
0000024_00000_d_0000012,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.080242,0.666667,0.095238,21.0,negative
0000024_00500_d_0000013,presence,Are there motor objects in this area?,yes,motor,3,normal,0.65,5.0,poor,0.191691,1.1,0.0,10.0,positive
0000024_00500_d_0000013,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.191691,1.1,0.0,10.0,negative
0000024_00500_d_0000013,counting,How many motor objects are in this area?,3,motor,3,normal,0.65,5.0,poor,0.191691,1.1,0.0,10.0,
0000024_00500_d_0000013,presence,Are there pedestrian objects in this area?,yes,pedestrian,3,normal,0.65,5.0,poor,0.191691,1.1,0.0,10.0,positive
0000024_00500_d_0000013,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,poor,0.191691,1.1,0.0,10.0,negative
0000024_00500_d_0000013,counting,How many pedestrian objects are in this area?,3,pedestrian,3,normal,0.65,5.0,poor,0.191691,1.1,0.0,10.0,
0000024_00500_d_0000013,presence,Are there people objects in this area?,yes,people,4,normal,0.65,5.0,poor,0.191691,1.1,0.0,10.0,positive
0000024_00500_d_0000013,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.191691,1.1,0.0,10.0,negative
0000024_00500_d_0000013,counting,How many people objects are in this area?,4,people,4,normal,0.65,5.0,poor,0.191691,1.1,0.0,10.0,
0000024_01000_d_0000014,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.032976,0.666667,0.0,12.0,positive
0000024_01000_d_0000014,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,poor,0.032976,0.666667,0.0,12.0,negative
0000024_01000_d_0000014,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.032976,0.666667,0.0,12.0,
0000024_01000_d_0000014,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,poor,0.032976,0.666667,0.0,12.0,positive
0000024_01000_d_0000014,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.032976,0.666667,0.0,12.0,negative
0000024_01000_d_0000014,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,poor,0.032976,0.666667,0.0,12.0,
0000024_01000_d_0000014,presence,Are there pedestrian objects in this area?,yes,pedestrian,10,critical,0.82,3.0,poor,0.032976,0.666667,0.0,12.0,positive
0000024_01000_d_0000014,presence,Are there car objects in this area?,no,car,0,normal,0.82,3.0,poor,0.032976,0.666667,0.0,12.0,negative
0000024_01000_d_0000014,counting,How many pedestrian objects are in this area?,10,pedestrian,10,critical,0.82,3.0,poor,0.032976,0.666667,0.0,12.0,
0000024_01543_d_0000015,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,poor,0.167917,1.25,0.0,8.0,positive
0000024_01543_d_0000015,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.167917,1.25,0.0,8.0,negative
