image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
00223,counting,How many car objects are in this area?,9,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,
00223,counting,How many truck objects are in this area?,2,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00226,presence,Are there car objects in this area?,yes,car,11,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,positive
00226,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,negative
00226,counting,How many car objects are in this area?,11,car,11,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
00226,counting,How many truck objects are in this area?,2,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
00229,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,positive
00229,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,negative
00229,counting,How many car objects are in this area?,8,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
00229,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
00232,presence,Are there car objects in this area?,yes,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,positive
00232,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,negative
00232,counting,How many car objects are in this area?,9,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,
00232,counting,How many truck objects are in this area?,2,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00235,presence,Are there car objects in this area?,yes,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,positive
00235,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,negative
00235,counting,How many car objects are in this area?,16,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,
00238,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
00238,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
00238,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
00241,presence,Are there truck objects in this area?,yes,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00241,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00241,counting,How many truck objects are in this area?,5,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00244,presence,Are there car objects in this area?,yes,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,positive
00244,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,negative
00244,counting,How many car objects are in this area?,14,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,
00247,presence,Are there car objects in this area?,yes,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,positive
00247,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,negative
00247,counting,How many car objects are in this area?,16,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,
00250,presence,Are there car objects in this area?,yes,car,19,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,positive
00250,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,medium,0.0,0.0,0.0,21.0,negative
00250,counting,How many car objects are in this area?,19,car,19,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,
00250,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,21.0,
00253,presence,Are there car objects in this area?,yes,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,positive
00253,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,negative
00253,counting,How many car objects are in this area?,22,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,
00253,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,
00256,presence,Are there car objects in this area?,yes,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,positive
00256,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,24.0,negative
00256,counting,How many car objects are in this area?,23,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,
00256,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,24.0,
00259,presence,Are there car objects in this area?,yes,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,positive
00259,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,24.0,negative
00259,counting,How many car objects are in this area?,23,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,
00259,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,24.0,
00262,presence,Are there car objects in this area?,yes,car,26,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,positive
00262,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,negative
00262,counting,How many car objects are in this area?,26,car,26,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,
00262,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,
00265,presence,Are there car objects in this area?,yes,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,positive
00265,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,24.0,negative
00265,counting,How many car objects are in this area?,23,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,
00265,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,24.0,
00268,presence,Are there car objects in this area?,yes,car,21,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,positive
00268,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,negative
00268,counting,How many car objects are in this area?,21,car,21,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,
00268,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,
00271,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
00271,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
00271,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00274,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00274,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00274,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00277,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,positive
00277,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,negative
00277,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,
00280,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
00280,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
00280,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00280,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
00283,presence,Are there truck objects in this area?,yes,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,positive
00283,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,negative
00283,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00283,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00286,presence,Are there car objects in this area?,yes,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,positive
00286,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,negative
00286,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,
00289,presence,Are there car objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00289,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00289,counting,How many car objects are in this area?,2,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00289,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00292,presence,Are there car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,positive
00292,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,negative
00292,counting,How many car objects are in this area?,4,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00292,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00295,presence,Are there truck objects in this area?,yes,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00295,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00295,counting,How many truck objects are in this area?,4,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00298,presence,Are there truck objects in this area?,yes,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,positive
00298,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,negative
00298,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,
00301,presence,Are there car objects in this area?,yes,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
00301,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
00301,counting,How many car objects are in this area?,5,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00301,counting,How many truck objects are in this area?,5,truck,5,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,
00304,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,positive
00304,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,negative
00304,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,
00307,presence,Are there car objects in this area?,yes,car,12,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,positive
00307,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,negative
00307,counting,How many car objects are in this area?,12,car,12,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,
00310,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
00310,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
00310,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
00313,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,positive
00313,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,negative
00313,counting,How many car objects are in this area?,8,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
00313,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
00316,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,positive
00316,presence,Are there van objects in this area?,no,van,0,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,negative
00316,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
00316,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
00319,presence,Are there car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
00319,presence,Are there van objects in this area?,no,van,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
00319,counting,How many car objects are in this area?,4,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00319,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
00322,presence,Are there car objects in this area?,yes,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,positive
00322,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,negative
00322,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00322,counting,How many truck objects are in this area?,2,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00325,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,positive
00325,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,negative
00325,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00325,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
00328,presence,Are there car objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,positive
00328,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,negative
00328,counting,How many car objects are in this area?,7,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
00331,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,positive
00331,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,negative
00331,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,
00331,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,
00334,presence,Are there car objects in this area?,yes,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,positive
00334,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,negative
00334,counting,How many car objects are in this area?,22,car,22,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,
00337,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,positive
00337,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,negative
00337,counting,How many car objects are in this area?,8,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
00340,presence,Are there car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,positive
00340,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,1.0,negative
00340,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,
00343,presence,Are there car objects in this area?,yes,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,positive
00343,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,negative
00343,counting,How many car objects are in this area?,3,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,
00346,presence,Are there car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,positive
00346,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,1.0,negative
00346,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,
00349,presence,Are there truck objects in this area?,yes,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00349,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00349,counting,How many truck objects are in this area?,4,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00349,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00352,presence,Are there truck objects in this area?,yes,truck,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,positive
00352,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,negative
00352,counting,How many truck objects are in this area?,6,truck,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
00352,counting,How many car objects are in this area?,2,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
00355,presence,Are there truck objects in this area?,yes,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00355,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00355,counting,How many truck objects are in this area?,4,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00355,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00358,presence,Are there car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,positive
00358,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,negative
00358,counting,How many car objects are in this area?,14,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,
00358,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,
00361,presence,Are there car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,positive
