channel,t_budget,snr_db,snr_bin,image_id,question,presence_polarity,ground_truth_answer,predicted_answer,normalized_prediction,correct,answer_confidence,payload_bytes,tokens_sent,model_name
rician,4,20,20dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.749152,694,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.808725,694,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.799865,694,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.726695,694,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.775004,694,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.784989,694,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.800320,694,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.773226,727,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.797250,727,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.661510,727,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.711333,727,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,15,15dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.780548,727,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,20,20dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.780320,727,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,-5,-5dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.789580,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,0,0dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.799464,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,5,5dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.711523,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,10,10dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.715945,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,15,15dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.790854,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.729602,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.758486,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.766465,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.692798,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.735337,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.751031,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000001_03499_d_0000006,Are there bicycle objects in this area?,positive,yes,no,no,False,0.734055,742,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.749560,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.734925,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.681291,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.680825,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.719987,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.694233,685,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.750771,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.773730,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.685818,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.690732,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.767916,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,20,20dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.740059,685,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,-5,-5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.723405,692,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,0,0dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.688931,692,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,5,5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.634270,692,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,10,10dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.662225,692,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,15,15dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.720581,692,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,4,20,20dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.702193,692,4,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,-5,-5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.742035,692,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,0,0dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.757395,692,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,5,5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.629574,692,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,10,10dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.654452,692,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,15,15dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.754061,692,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,8,20,20dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.741762,692,8,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,-5,-5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.729560,725,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,0,0dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.736684,725,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,5,5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.654942,725,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,10,10dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.684377,725,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,15,15dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.692569,725,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,16,20,20dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.676053,725,16,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,-5,-5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.710759,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,0,0dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.716961,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,5,5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.636926,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,10,10dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.641051,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,15,15dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.699045,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,32,20,20dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.676697,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,-5,-5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.688840,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,0,0dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.721128,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,5,5dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.636321,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,10,10dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.611697,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,15,15dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.702669,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,full,20,20dB,0000001_03499_d_0000006,Are there truck objects in this area?,negative,no,no,no,True,0.707916,740,22,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,-5,-5dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.696761,694,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,0,0dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.688259,694,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,5,5dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.608736,694,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,10,10dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.640388,694,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,15,15dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.653571,694,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,1,20,20dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.632161,694,1,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,-5,-5dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.722664,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,0,0dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.691675,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,5,5dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.583624,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,10,10dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.615789,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
rician,2,15,15dB,0000001_05499_d_0000010,Are there awning-tricycle objects in this area?,positive,yes,no,no,False,0.670314,695,2,/home/qiankun/.cache/huggingface/hub/models--HuggingFaceTB--SmolVLM-Instruct/snapshots/81cd9a775a4d644f2faf4e7becff4559b46b14c7
