image_id,question_type,question_orig,paraphrase_id,template_id,question_para,ground_truth_answer,target_class,target_class_b,threshold_n,snr_bin,channel_bin,payload_bytes,evidence_repr,degraded_image_path,orig_symbolic_correct,orig_raw_decoder_correct,orig_decoder_mode,orig_vlm_image_correct
0000103_00502_d_0000027,presence,Are there bicycle objects in this area?,1,P4,Any sign of bicycle in this view?,no,bicycle,,,5dB,medium,702,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_00502_d_0000027
question_type: presence
target_class: bicycle
detector_target_count: 0
detector_total_count: 3
detector_counts_by_class: car:1, pedestrian:2
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 201749
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000103_00502_d_0000027_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000103_00502_d_0000027,presence,Are there bicycle objects in this area?,2,P6,bicycle -- present in this scene or not?,no,bicycle,,,5dB,medium,702,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_00502_d_0000027
question_type: presence
target_class: bicycle
detector_target_count: 0
detector_total_count: 3
detector_counts_by_class: car:1, pedestrian:2
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 201749
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000103_00502_d_0000027_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000103_02964_d_0000030,presence,Are there bicycle objects in this area?,1,P6,bicycle -- present in this scene or not?,yes,bicycle,,,5dB,medium,774,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_02964_d_0000030
question_type: presence
target_class: bicycle
detector_target_count: 1
detector_total_count: 8
detector_counts_by_class: bicycle:1, bus:2, motor:1, pedestrian:3, people:1
target_mean_confidence: 0.267
target_top_confidence: 0.267
target_box_area_sum: 12330
all_box_area_sum: 356251
density_hint: few target detections
top_target_boxes: bicycle(x=297, y=209, w=90, h=137, conf=0.27)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000103_02964_d_0000030_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000103_02964_d_0000030,presence,Are there bicycle objects in this area?,2,P1,Is there any bicycle in this scene?,yes,bicycle,,,5dB,medium,774,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_02964_d_0000030
question_type: presence
target_class: bicycle
detector_target_count: 1
detector_total_count: 8
detector_counts_by_class: bicycle:1, bus:2, motor:1, pedestrian:3, people:1
target_mean_confidence: 0.267
target_top_confidence: 0.267
target_box_area_sum: 12330
all_box_area_sum: 356251
density_hint: few target detections
top_target_boxes: bicycle(x=297, y=209, w=90, h=137, conf=0.27)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000103_02964_d_0000030_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000103_02964_d_0000030,presence,Are there bus objects in this area?,1,P4,Any sign of bus in this view?,no,bus,,,5dB,medium,810,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_02964_d_0000030
question_type: presence
target_class: bus
detector_target_count: 2
detector_total_count: 8
detector_counts_by_class: bicycle:1, bus:2, motor:1, pedestrian:3, people:1
target_mean_confidence: 0.522
target_top_confidence: 0.570
target_box_area_sum: 258657
all_box_area_sum: 356251
density_hint: few target detections
top_target_boxes: bus(x=396, y=0, w=522, h=165, conf=0.57); bus(x=887, y=183, w=439, h=393, conf=0.47)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000103_02964_d_0000030_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000103_02964_d_0000030,presence,Are there bus objects in this area?,2,P2,Can you spot any bus here?,no,bus,,,5dB,medium,810,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000103_02964_d_0000030
question_type: presence
target_class: bus
detector_target_count: 2
detector_total_count: 8
detector_counts_by_class: bicycle:1, bus:2, motor:1, pedestrian:3, people:1
target_mean_confidence: 0.522
target_top_confidence: 0.570
target_box_area_sum: 258657
all_box_area_sum: 356251
density_hint: few target detections
top_target_boxes: bus(x=396, y=0, w=522, h=165, conf=0.57); bus(x=887, y=183, w=439, h=393, conf=0.47)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000103_02964_d_0000030_5dB.jpg,False,False,v1_7_direct_calibrated,True
0000129_02411_d_0000138,presence,Are there bus objects in this area?,1,P6,bus -- present in this scene or not?,no,bus,,,5dB,medium,727,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000129_02411_d_0000138
question_type: presence
target_class: bus
detector_target_count: 0
detector_total_count: 121
detector_counts_by_class: car:107, motor:1, pedestrian:1, truck:3, van:9
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 266750
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000129_02411_d_0000138_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000129_02411_d_0000138,presence,Are there bus objects in this area?,2,P1,Is there any bus in this scene?,no,bus,,,5dB,medium,727,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000129_02411_d_0000138
question_type: presence
target_class: bus
detector_target_count: 0
detector_total_count: 121
detector_counts_by_class: car:107, motor:1, pedestrian:1, truck:3, van:9
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 266750
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000129_02411_d_0000138_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000153_00401_d_0000001,presence,Are there tricycle objects in this area?,1,P5,Tell me whether tricycle objects appear in this area.,no,tricycle,,,5dB,medium,828,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000153_00401_d_0000001
question_type: presence
target_class: tricycle
detector_target_count: 2
detector_total_count: 34
detector_counts_by_class: bicycle:1, bus:1, car:13, motor:7, people:10, tricycle:2
target_mean_confidence: 0.382
target_top_confidence: 0.439
target_box_area_sum: 8576
all_box_area_sum: 62309
density_hint: few target detections
top_target_boxes: tricycle(x=862, y=352, w=88, h=94, conf=0.44); tricycle(x=518, y=244, w=16, h=19, conf=0.32)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000153_00401_d_0000001_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000153_00401_d_0000001,presence,Are there tricycle objects in this area?,2,P4,Any sign of tricycle in this view?,no,tricycle,,,5dB,medium,828,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000153_00401_d_0000001
question_type: presence
target_class: tricycle
detector_target_count: 2
detector_total_count: 34
detector_counts_by_class: bicycle:1, bus:1, car:13, motor:7, people:10, tricycle:2
target_mean_confidence: 0.382
target_top_confidence: 0.439
target_box_area_sum: 8576
all_box_area_sum: 62309
density_hint: few target detections
top_target_boxes: tricycle(x=862, y=352, w=88, h=94, conf=0.44); tricycle(x=518, y=244, w=16, h=19, conf=0.32)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000153_00401_d_0000001_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000154_02001_d_0000001,presence,Are there car objects in this area?,1,P4,Any sign of car in this view?,yes,car,,,5dB,medium,1269,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000154_02001_d_0000001
question_type: presence
target_class: car
detector_target_count: 17
detector_total_count: 51
detector_counts_by_class: awning-tricycle:4, bicycle:1, car:17, motor:8, pedestrian:3, people:16, tricycle:1, van:1
target_mean_confidence: 0.594
target_top_confidence: 0.865
target_box_area_sum: 24182
all_box_area_sum: 51752
density_hint: dense target detections
top_target_boxes: car(x=289, y=379, w=47, h=45, conf=0.87); car(x=220, y=366, w=51, h=40, conf=0.85); car(x=426, y=328, w=26, h=27, conf=0.83); car(x=518, y=341, w=34, h=31, conf=0.81); car(x=340, y=320, w=26, h=24, conf=0.80); car(x=416, y=299, w=25, h=24, conf=0.70); car(x=51, y=493, w=93, h=47, conf=0.68); car(x=404, y=279, w=27, h=18, conf=0.61); car(x=255, y=346, w=39, h=35, conf=0.59); car(x=385, y=262, w=15, h=15, conf=0.56); car(x=240, y=268, w=27, h=13, conf=0.49); car(x=397, y=276, w=27, h=17, conf=0.49)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000154_02001_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000154_02001_d_0000001,presence,Are there car objects in this area?,2,P3,Does this area contain any car objects?,yes,car,,,5dB,medium,1269,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000154_02001_d_0000001
question_type: presence
target_class: car
detector_target_count: 17
detector_total_count: 51
detector_counts_by_class: awning-tricycle:4, bicycle:1, car:17, motor:8, pedestrian:3, people:16, tricycle:1, van:1
target_mean_confidence: 0.594
target_top_confidence: 0.865
target_box_area_sum: 24182
all_box_area_sum: 51752
density_hint: dense target detections
top_target_boxes: car(x=289, y=379, w=47, h=45, conf=0.87); car(x=220, y=366, w=51, h=40, conf=0.85); car(x=426, y=328, w=26, h=27, conf=0.83); car(x=518, y=341, w=34, h=31, conf=0.81); car(x=340, y=320, w=26, h=24, conf=0.80); car(x=416, y=299, w=25, h=24, conf=0.70); car(x=51, y=493, w=93, h=47, conf=0.68); car(x=404, y=279, w=27, h=18, conf=0.61); car(x=255, y=346, w=39, h=35, conf=0.59); car(x=385, y=262, w=15, h=15, conf=0.56); car(x=240, y=268, w=27, h=13, conf=0.49); car(x=397, y=276, w=27, h=17, conf=0.49)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000154_02001_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000155_00001_d_0000001,presence,Are there truck objects in this area?,1,P6,truck -- present in this scene or not?,no,truck,,,5dB,medium,741,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000155_00001_d_0000001
question_type: presence
target_class: truck
detector_target_count: 0
detector_total_count: 51
detector_counts_by_class: car:15, motor:14, pedestrian:7, people:11, tricycle:1, van:3
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 77253
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_snr/5dB/0000155_00001_d_0000001_5dB.jpg,True,True,v1_7_direct_calibrated,True
