image_id,channel_bin,view_quality_bin,target_class,gt_count,detector_target_count,transmitted_detector_count,calibrated_detector_count,abs_detector_count_error,question,ground_truth_answer,predicted_answer,correct
0000024_00000_d_0000012,bad,poor,pedestrian,13,9,2,2,4,How many pedestrian objects are in this area?,13,2,False
0000024_00000_d_0000012,bad,poor,pedestrian,13,9,2,2,4,How many pedestrian objects are in this area?,13,2,False
0000024_00000_d_0000012,good,poor,pedestrian,13,9,9,9,4,How many pedestrian objects are in this area?,13,9,False
0000024_00000_d_0000012,good,poor,pedestrian,13,9,9,9,4,How many pedestrian objects are in this area?,13,9,False
0000024_00000_d_0000012,good,poor,pedestrian,13,9,9,9,4,How many pedestrian objects are in this area?,13,9,False
0000024_00500_d_0000013,bad,poor,motor,3,0,0,0,3,How many motor objects are in this area?,3,0,False
0000024_00500_d_0000013,bad,poor,motor,3,0,0,0,3,How many motor objects are in this area?,3,0,False
0000024_00500_d_0000013,bad,poor,motor,3,0,0,0,3,How many motor objects are in this area?,3,0,False
0000024_00500_d_0000013,medium,poor,motor,3,0,0,0,3,How many motor objects are in this area?,3,0,False
0000024_00500_d_0000013,medium,poor,motor,3,0,0,0,3,How many motor objects are in this area?,3,0,False
0000024_00500_d_0000013,medium,poor,motor,3,0,0,0,3,How many motor objects are in this area?,3,0,False
0000024_00500_d_0000013,good,poor,motor,3,0,0,0,3,How many motor objects are in this area?,3,0,False
0000024_00500_d_0000013,good,poor,motor,3,0,0,0,3,How many motor objects are in this area?,3,0,False
0000024_00500_d_0000013,good,poor,motor,3,0,0,0,3,How many motor objects are in this area?,3,0,False
0000024_00500_d_0000013,bad,poor,pedestrian,3,4,3,12,1,How many pedestrian objects are in this area?,3,12,False
0000024_00500_d_0000013,bad,poor,pedestrian,3,4,3,12,1,How many pedestrian objects are in this area?,3,12,False
0000024_00500_d_0000013,bad,poor,pedestrian,3,4,3,12,1,How many pedestrian objects are in this area?,3,12,False
0000024_01543_d_0000015,bad,poor,pedestrian,7,4,2,2,3,How many pedestrian objects are in this area?,7,2,False
0000024_01543_d_0000015,bad,poor,pedestrian,7,4,2,2,3,How many pedestrian objects are in this area?,7,2,False
0000024_01543_d_0000015,bad,poor,pedestrian,7,4,2,2,3,How many pedestrian objects are in this area?,7,2,False
0000024_01543_d_0000015,medium,poor,pedestrian,7,4,4,5,3,How many pedestrian objects are in this area?,7,5,False
0000024_01543_d_0000015,medium,poor,pedestrian,7,4,4,5,3,How many pedestrian objects are in this area?,7,5,False
0000024_01543_d_0000015,medium,poor,pedestrian,7,4,4,5,3,How many pedestrian objects are in this area?,7,5,False
0000024_01543_d_0000015,good,poor,pedestrian,7,4,4,4,3,How many pedestrian objects are in this area?,7,4,False
0000024_01543_d_0000015,good,poor,pedestrian,7,4,4,4,3,How many pedestrian objects are in this area?,7,4,False
0000024_01543_d_0000015,good,poor,pedestrian,7,4,4,4,3,How many pedestrian objects are in this area?,7,4,False
0000026_00000_d_0000024,bad,good,car,6,6,5,11,0,How many car objects are in this area?,6,11,False
0000026_00000_d_0000024,bad,good,car,6,6,5,11,0,How many car objects are in this area?,6,11,False
0000026_00000_d_0000024,bad,good,car,6,6,5,11,0,How many car objects are in this area?,6,11,False
0000026_00500_d_0000025,bad,good,car,10,13,6,13,3,How many car objects are in this area?,10,13,False
0000026_00500_d_0000025,bad,good,car,10,13,6,13,3,How many car objects are in this area?,10,13,False
0000026_00500_d_0000025,bad,good,car,10,13,6,13,3,How many car objects are in this area?,10,13,False
0000026_00500_d_0000025,good,good,car,10,13,13,13,3,How many car objects are in this area?,10,13,False
0000026_00500_d_0000025,good,good,car,10,13,13,13,3,How many car objects are in this area?,10,13,False
0000026_00500_d_0000025,good,good,car,10,13,13,13,3,How many car objects are in this area?,10,13,False
0000026_00500_d_0000025,bad,good,pedestrian,5,4,2,2,1,How many pedestrian objects are in this area?,5,2,False
0000026_00500_d_0000025,bad,good,pedestrian,5,4,2,2,1,How many pedestrian objects are in this area?,5,2,False
0000026_00500_d_0000025,bad,good,pedestrian,5,4,2,2,1,How many pedestrian objects are in this area?,5,2,False
0000026_01000_d_0000026,bad,medium,car,15,18,15,33,3,How many car objects are in this area?,15,33,False
0000026_01000_d_0000026,bad,medium,car,15,18,15,33,3,How many car objects are in this area?,15,33,False
0000026_01000_d_0000026,bad,medium,car,15,18,15,33,3,How many car objects are in this area?,15,33,False
0000026_01000_d_0000026,good,medium,car,15,18,18,18,3,How many car objects are in this area?,15,18,False
0000026_01000_d_0000026,good,medium,car,15,18,18,18,3,How many car objects are in this area?,15,18,False
0000026_01000_d_0000026,good,medium,car,15,18,18,18,3,How many car objects are in this area?,15,18,False
0000026_01000_d_0000026,bad,medium,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000026_01000_d_0000026,bad,medium,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000026_01000_d_0000026,bad,medium,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000026_01000_d_0000026,medium,medium,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000026_01000_d_0000026,medium,medium,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000026_01000_d_0000026,medium,medium,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000026_01000_d_0000026,good,medium,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000026_01000_d_0000026,good,medium,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000026_01000_d_0000026,good,medium,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000026_02000_d_0000028,bad,good,car,9,9,6,13,0,How many car objects are in this area?,9,13,False
0000026_02000_d_0000028,bad,good,car,9,9,6,13,0,How many car objects are in this area?,9,13,False
0000026_02000_d_0000028,bad,good,car,9,9,6,13,0,How many car objects are in this area?,9,13,False
0000026_02500_d_0000029,bad,medium,pedestrian,12,10,4,16,2,How many pedestrian objects are in this area?,12,16,False
0000026_02500_d_0000029,bad,medium,pedestrian,12,10,4,16,2,How many pedestrian objects are in this area?,12,16,False
0000026_02500_d_0000029,bad,medium,pedestrian,12,10,4,16,2,How many pedestrian objects are in this area?,12,16,False
0000026_02500_d_0000029,good,medium,pedestrian,12,10,10,10,2,How many pedestrian objects are in this area?,12,10,False
0000026_02500_d_0000029,good,medium,pedestrian,12,10,10,10,2,How many pedestrian objects are in this area?,12,10,False
0000026_02500_d_0000029,good,medium,pedestrian,12,10,10,10,2,How many pedestrian objects are in this area?,12,10,False
0000026_03000_d_0000030,medium,good,car,11,10,8,8,1,How many car objects are in this area?,11,8,False
0000026_03000_d_0000030,medium,good,car,11,10,8,8,1,How many car objects are in this area?,11,8,False
0000026_03000_d_0000030,medium,good,car,11,10,8,8,1,How many car objects are in this area?,11,8,False
0000026_03500_d_0000031,medium,medium,car,18,18,15,15,0,How many car objects are in this area?,18,15,False
0000026_03500_d_0000031,medium,medium,car,18,18,15,15,0,How many car objects are in this area?,18,15,False
0000026_03500_d_0000031,medium,medium,car,18,18,15,15,0,How many car objects are in this area?,18,15,False
0000026_04500_d_0000033,bad,poor,car,35,31,8,17,4,How many car objects are in this area?,35,17,False
0000026_04500_d_0000033,bad,poor,car,35,31,8,17,4,How many car objects are in this area?,35,17,False
0000026_04500_d_0000033,bad,poor,car,35,31,8,17,4,How many car objects are in this area?,35,17,False
0000026_04500_d_0000033,medium,poor,car,35,31,28,28,4,How many car objects are in this area?,35,28,False
0000026_04500_d_0000033,medium,poor,car,35,31,28,28,4,How many car objects are in this area?,35,28,False
0000026_04500_d_0000033,medium,poor,car,35,31,28,28,4,How many car objects are in this area?,35,28,False
0000026_04500_d_0000033,bad,poor,motor,2,0,0,0,2,How many motor objects are in this area?,2,0,False
0000026_04500_d_0000033,bad,poor,motor,2,0,0,0,2,How many motor objects are in this area?,2,0,False
0000026_04500_d_0000033,bad,poor,motor,2,0,0,0,2,How many motor objects are in this area?,2,0,False
0000026_04500_d_0000033,medium,poor,motor,2,0,0,0,2,How many motor objects are in this area?,2,0,False
0000026_04500_d_0000033,medium,poor,motor,2,0,0,0,2,How many motor objects are in this area?,2,0,False
0000026_04500_d_0000033,medium,poor,motor,2,0,0,0,2,How many motor objects are in this area?,2,0,False
0000026_04500_d_0000033,good,poor,motor,2,0,0,0,2,How many motor objects are in this area?,2,0,False
0000026_04500_d_0000033,good,poor,motor,2,0,0,0,2,How many motor objects are in this area?,2,0,False
0000026_04500_d_0000033,good,poor,motor,2,0,0,0,2,How many motor objects are in this area?,2,0,False
0000026_04978_d_0000034,medium,poor,car,26,26,20,20,0,How many car objects are in this area?,26,20,False
0000026_04978_d_0000034,medium,poor,car,26,26,20,20,0,How many car objects are in this area?,26,20,False
0000026_04978_d_0000034,medium,poor,car,26,26,20,20,0,How many car objects are in this area?,26,20,False
0000026_04978_d_0000034,bad,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000026_04978_d_0000034,bad,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000026_04978_d_0000034,bad,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000026_04978_d_0000034,medium,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000026_04978_d_0000034,medium,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000026_04978_d_0000034,medium,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000026_04978_d_0000034,good,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000026_04978_d_0000034,good,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000026_04978_d_0000034,good,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000055_00000_d_0000109,bad,poor,motor,13,2,0,0,11,How many motor objects are in this area?,13,0,False
0000055_00000_d_0000109,bad,poor,motor,13,2,0,0,11,How many motor objects are in this area?,13,0,False
0000055_00000_d_0000109,bad,poor,motor,13,2,0,0,11,How many motor objects are in this area?,13,0,False
0000055_00000_d_0000109,medium,poor,motor,13,2,1,1,11,How many motor objects are in this area?,13,1,False
0000055_00000_d_0000109,medium,poor,motor,13,2,1,1,11,How many motor objects are in this area?,13,1,False
0000055_00000_d_0000109,medium,poor,motor,13,2,1,1,11,How many motor objects are in this area?,13,1,False
0000055_00000_d_0000109,good,poor,motor,13,2,2,2,11,How many motor objects are in this area?,13,2,False
0000055_00000_d_0000109,good,poor,motor,13,2,2,2,11,How many motor objects are in this area?,13,2,False
0000055_00000_d_0000109,good,poor,motor,13,2,2,2,11,How many motor objects are in this area?,13,2,False
0000055_00000_d_0000109,bad,poor,pedestrian,52,28,10,40,24,How many pedestrian objects are in this area?,52,40,False
0000055_00000_d_0000109,bad,poor,pedestrian,52,28,10,40,24,How many pedestrian objects are in this area?,52,40,False
0000055_00000_d_0000109,bad,poor,pedestrian,52,28,10,40,24,How many pedestrian objects are in this area?,52,40,False
0000055_00000_d_0000109,medium,poor,pedestrian,52,28,24,32,24,How many pedestrian objects are in this area?,52,32,False
0000055_00000_d_0000109,medium,poor,pedestrian,52,28,24,32,24,How many pedestrian objects are in this area?,52,32,False
0000055_00000_d_0000109,medium,poor,pedestrian,52,28,24,32,24,How many pedestrian objects are in this area?,52,32,False
0000055_00000_d_0000109,good,poor,pedestrian,52,28,28,28,24,How many pedestrian objects are in this area?,52,28,False
0000055_00000_d_0000109,good,poor,pedestrian,52,28,28,28,24,How many pedestrian objects are in this area?,52,28,False
0000055_00000_d_0000109,good,poor,pedestrian,52,28,28,28,24,How many pedestrian objects are in this area?,52,28,False
0000055_00714_d_0000110,bad,poor,motor,13,6,1,1,7,How many motor objects are in this area?,13,1,False
0000055_00714_d_0000110,bad,poor,motor,13,6,1,1,7,How many motor objects are in this area?,13,1,False
0000055_00714_d_0000110,bad,poor,motor,13,6,1,1,7,How many motor objects are in this area?,13,1,False
0000055_00714_d_0000110,medium,poor,motor,13,6,4,4,7,How many motor objects are in this area?,13,4,False
0000055_00714_d_0000110,medium,poor,motor,13,6,4,4,7,How many motor objects are in this area?,13,4,False
0000055_00714_d_0000110,medium,poor,motor,13,6,4,4,7,How many motor objects are in this area?,13,4,False
0000055_00714_d_0000110,good,poor,motor,13,6,6,6,7,How many motor objects are in this area?,13,6,False
0000055_00714_d_0000110,good,poor,motor,13,6,6,6,7,How many motor objects are in this area?,13,6,False
0000055_00714_d_0000110,good,poor,motor,13,6,6,6,7,How many motor objects are in this area?,13,6,False
0000055_00714_d_0000110,bad,poor,pedestrian,45,39,9,36,6,How many pedestrian objects are in this area?,45,36,False
0000055_00714_d_0000110,bad,poor,pedestrian,45,39,9,36,6,How many pedestrian objects are in this area?,45,36,False
0000055_00714_d_0000110,bad,poor,pedestrian,45,39,9,36,6,How many pedestrian objects are in this area?,45,36,False
0000055_00714_d_0000110,good,poor,pedestrian,45,39,39,39,6,How many pedestrian objects are in this area?,45,39,False
0000055_00714_d_0000110,good,poor,pedestrian,45,39,39,39,6,How many pedestrian objects are in this area?,45,39,False
0000055_00714_d_0000110,good,poor,pedestrian,45,39,39,39,6,How many pedestrian objects are in this area?,45,39,False
0000069_00001_d_0000001,bad,poor,motor,5,3,0,0,2,How many motor objects are in this area?,5,0,False
0000069_00001_d_0000001,bad,poor,motor,5,3,0,0,2,How many motor objects are in this area?,5,0,False
0000069_00001_d_0000001,bad,poor,motor,5,3,0,0,2,How many motor objects are in this area?,5,0,False
0000069_00001_d_0000001,medium,poor,motor,5,3,3,3,2,How many motor objects are in this area?,5,3,False
0000069_00001_d_0000001,medium,poor,motor,5,3,3,3,2,How many motor objects are in this area?,5,3,False
0000069_00001_d_0000001,medium,poor,motor,5,3,3,3,2,How many motor objects are in this area?,5,3,False
0000069_00001_d_0000001,good,poor,motor,5,3,3,3,2,How many motor objects are in this area?,5,3,False
0000069_00001_d_0000001,good,poor,motor,5,3,3,3,2,How many motor objects are in this area?,5,3,False
0000069_00001_d_0000001,good,poor,motor,5,3,3,3,2,How many motor objects are in this area?,5,3,False
0000069_00001_d_0000001,bad,poor,pedestrian,19,16,10,40,3,How many pedestrian objects are in this area?,19,40,False
0000069_00001_d_0000001,bad,poor,pedestrian,19,16,10,40,3,How many pedestrian objects are in this area?,19,40,False
0000069_00001_d_0000001,bad,poor,pedestrian,19,16,10,40,3,How many pedestrian objects are in this area?,19,40,False
0000069_00001_d_0000001,good,poor,pedestrian,19,16,16,16,3,How many pedestrian objects are in this area?,19,16,False
0000069_00001_d_0000001,good,poor,pedestrian,19,16,16,16,3,How many pedestrian objects are in this area?,19,16,False
0000069_00001_d_0000001,good,poor,pedestrian,19,16,16,16,3,How many pedestrian objects are in this area?,19,16,False
0000069_00483_d_0000002,bad,poor,pedestrian,23,29,9,36,6,How many pedestrian objects are in this area?,23,36,False
0000069_00483_d_0000002,bad,poor,pedestrian,23,29,9,36,6,How many pedestrian objects are in this area?,23,36,False
0000069_00483_d_0000002,bad,poor,pedestrian,23,29,9,36,6,How many pedestrian objects are in this area?,23,36,False
0000069_00483_d_0000002,medium,poor,pedestrian,23,29,27,36,6,How many pedestrian objects are in this area?,23,36,False
0000069_00483_d_0000002,medium,poor,pedestrian,23,29,27,36,6,How many pedestrian objects are in this area?,23,36,False
